garment_id,csv_article_type,csv_product_name,raw_materials_care_desc,raw_description_text,source_conflict_detail,primary_material,material_source,composition_status,scoring_eligibility
36235,Kurtas,W Women Orange Kurta,,"Style Note Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with W's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Product Details Orange kurta made of 100% cotton, has a mandarin collar with a split neckline, chest buttoned placket, has three fourth sleeves with pleats design on the cuffs, pleats on the front and above the hem and a vented hem Material and Care 100% cotton Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron do not iron on decorations Size and Fit Regular fit The model (height 5'8"" and chest 32"") is wearing a size M",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
40080,Tshirts,ADIDAS Men Blue T-shirt,,"Style Note adidas helps you avoid discomfort and keep dry and comfortable. This T-shirt, engineered with Climalite technology, offers you a flattering stylised look. Pair it with a pair of jeans and sports shoes on your day off, or with shorts and Sports shoes when you're hitting the gym. Product Details White and blue T-shirt, has a round neckline, short sleeves, Adidas patented three stripes on the shoulder and branding on the left side of the chest Material and Care 100% polyester Machine wash cool with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Cold iron do not iron on decorations Size and Fit Regular fit The model (height 6' and shoulders 18"") is wearing a size M",structured=['viscose']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
59730,Shapewear,Avirate White Wired Corset Shapewear,"94% nylon, 6% spandex Hand wash","White corset Padded and under-wired cups with blue trims above the cups Adjustable straps, panelled front, boned at the sides Hook closure at the back","structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
28738,Kurtas,W Women Printed White & Red Kurta,,"Composition White and red printed kurta made of 100% cotton, has a round neck, short sleeves, buttoned chest placket with red piping on either side of the placket and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
40020,Tshirts,ADIDAS Men Grey T-shirt,,"Style Note adidas helps you avoid discomfort by keeping you dry and comfortable. This tee offers you a stylised look that will make sure you look great on your day off. Pair it with a pair of jeans and sports shoes on the weekend or for Friday casuals at your office. Product Details Red ,grey and white polo T-shirt, has a cutaway collar, chest buttoned placket, short sleeves, branding embroidered on the left chest and a vented hem Material and Care 100% cotton Machine wash warm with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Warm iron do not iron on decorations Size and Fit Slim fit The model (height 6' and shoulders 18"") is wearing a size M",structured=['viscose']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
40018,Tshirts,ADIDAS Men Black T-shirt,"100% polyester Machine wash cool with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Cold iron do not iron on decorations","Black polo T-shirt, has red sleeves and red panelling on the shoulder and sides, cutaway collar, chest buttoned placket, short sleeves with embroidery on the left arm and branding embroidered on the left chest",structured=['viscose']; detailed_text=['polyester'],polyester,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
33946,Tshirts,ADIDAS Men Green Polo T-shirt,100% polyester Machine wash cold with like colours using a mild detergent Do not bleach or dry clean Tumble dry low Cool iron do not iron on decorations,"Green polo T-shirt with blue, white and grey stripes, has a spread collar, short sleeves and three button placket",structured=['viscose']; detailed_text=['polyester'],polyester,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
28736,Kurtas,W Women Printed Purple Kurta,,"Composition White kurta with purple and green floral print, made of 100% cotton, has a V-neck with piping, short raglan sleeves and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
50045,Bra,Hanes Women White Moulded Tee Shirt Bra,"Cup, back, strap, inner side frame lining: 82% nylon, 18% spandex Centre front and strap extension lining: 100% nylon Cup linings: 100% polyester Cup pad: 100% polyurethane foam Hand wash warm","White moulded T-shirt bra with ultra-smooth seamless cups which are invisible underneath clothing ComfortSoft sturdy straps stay in place Moulded, contour, wireless cups shape and support the breasts with all-over flexible, light foam padding for modesty Hook and eye closure Owing to intimate nature of this product it is eligible for self-ship return only (no pick-up facility)","structured=['cotton']; detailed_text=['elastane', 'nylon', 'polyester', 'polyurethane']",nylon,materials_care_desc,role_specific_or_multi_part_composition,needs_role_review
28709,Kurtas,W Women Printed Turquoise Blue Kurta,,"Composition Turqouise blue printed kurta made of 100% cotton, has a mandarin collar with a slit neckline, a short buttoned placket, short sleeves and a vented hem Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
52518,Baby Dolls,Red Rose Red Nightdress,"Blended nylon net fabric Hand wash, drip dry in shade Do not wring, iron, bleach Wash dark colours separately","Red semi sheer knee-length nightdress, has a V-neckline with lace and tie-up detail at the yoke, adjustable shoulder straps and is open at the front with ruffle design Comes with a red bikini brief",structured=['polyester']; detailed_text=['nylon'],,materials_care_desc,named_blend_no_percentages,needs_review
28731,Kurtas,W Women Printed White & Green Kurta,,"Composition White and green printed kurta, made of 100% cotton, has a bucket neck, short sleeves, pin-tucks on the shoulders and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
10042,Tshirts,Nike Women Pink Polo Tshirts,"Machine wash cold at 30 degrees with like colours Do not bleach Tumble dry low Remove immediately/do not allow to lay on itself when wet Cool iron, but do not iron on design Do not dry clean","Pink and grey striped polo t-shirt made of 95% cotton and 5% spandex, has ribbed collar and cuffs, and a two-button placket","structured=['polyester']; detailed_text=['cotton', 'elastane']",cotton,description,exact_blend_percentages,known_blend_pending_policy
54332,Briefs,Garfield Women Red & Pink Pack of Two Briefs,"84%, polyamide 16% elastane Hand wash gently",The final product delivered may vary in colour and prints from the display here,"structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
28688,Kurtas,W Women Printed Pink Kurta,,"Composition Pink printed kurta made of 100% polyester, has a V-neck, short raglan sleeves and a vented hem Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
26382,Trousers,Turtle Men Check Brown Trousers,,"Composition Brown check trousers made of a polyester/viscose blend, has a flat front, two side pockets, two back pockets with button closures, comfortable waistband with belt loops, and a zipper and button closure on the front Fit Regular Wash care Delicate cold wash Hang to dry in shade Iron with medium heat Do not bleach Take formal dressing to the next level in this pair of polyviscose trousers from turtle. The fabric falls neatly, offering all day comfort. Pair it with a crisp formal shirt, a blazer, stylish cufflinks and leather shoes. Model statistics Product is a size 32 on a model of height 6' waist 32"" and hips 40""","structured=['cotton']; detailed_text=['polyester', 'viscose']",cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
54303,Briefs,Garfield Women Pink & Red Briefs,90% polyamide 10% elastane Machine wash gently,"Red and pink briefs with top stitch detailing, broad elasticated lace waistband with print all over","structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
12347,Suits,Fastrack Men Red Manhattan Regular Fit Solid Formal Shirt,Polyester and cotton Machine-wash,"Red and black solid formal shirt, has a spread collar, button placket, 3 pockets, short sleeves, curved hem","structured=['cotton', 'linen']; detailed_text=['cotton', 'polyester']",,materials_care_desc,named_blend_no_percentages,needs_review
54304,Briefs,Garfield Women Pink String Briefs,95% polyamide 5% elastane Hand wash gently,"Pink thong briefs with top stitch detailing and print all over, elasticated waistband with a brand print bow in the middle and lace detailing on the sides","structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
54935,Tshirts,Do u speak green Women T-shirt,30% cotton and 70% bamboo Machine wash,"Yellow knit T-shirt, has a round, double layered neckline, cap sleeves with double layered cuffs, graphic print on the front with stitched detail, print at the back and double layered hemline","structured=['polyester']; detailed_text=['bamboo', 'cotton']",bamboo,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
27464,Briefs,Jockey Women Skin Hip Brief,,"Style Note In the past, looking good meant compromising on your comfort, but now, jockey briefs for women aims to change all that. jockey uses a variety of extra comfy and stretchy fabrics to create the most fashionable women's underwear styles. You can be sure that when you wear panties from Jockey, you're choosing all-day comfort. Now, looking good can be comfortable too! Product Details Hip brief that is silky smooth with unique leg treatment Falls just below the natural waistline with no panty line promise Fashionable ultra soft elastic that leaves no marks on your skin Material and Care Elastane stretch fabric Machine wash delicate at 40 degrees with like colours Do not bleach, iron or dry clean Flat dry in shade",structured=['cotton']; detailed_text=['elastane'],cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
18275,Kurtas,Aneri Women Preet Blue Kurta,,"Composition Blue sleeveless kurta made of a blended fabric, has a mandarin collar and a round slit neck, bead embellished yoke, silver lines running down the length of the kurta, and a vented hem Fit Regular Wash care Wash separately in cold water using a mild detergent A perfect blend of the ethnic and modern, this kurta from aneri comes with a heavily beaded yoke that makes it a perfect wear for ethnic ceelebrations. The silver lines add a mild bling to the garment. Team it with a matching legging, dupatta made of sheer, bead embellished heeled sandals and classsy earrings. Model statistics The product is a size S on a model of height 5'7"" and chest 32""",structured=['silk']; detailed_text=['down'],silk,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
50703,Tops,Latin Quarters Women Red & Black Top,100% cotton Machine wash warm Do not bleach or tumble dry Use warm iron,"Red knit top, has a round neckline, short sleeves, mock buttoned tab on the shoulders and graphic print in front",structured=['viscose']; detailed_text=['cotton'],cotton,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
22323,Jackets,Wildcraft Men Solid Red Wind Cheater,100% polyester Machine wash warm,"Composition Red hooded windcheater made of blended fabric, has full sleeves with elasticated cuffs, a full zippered placket and toggle straps at the hem Fit Regular Wash care Machine wash in cold water below 30 degrees using a mild detergent Do not bleach, wring, tumble dry, scrub or dry clean Flat dry in shade Warm iron Do not iron on decorations Trust outdoors experts wildcraft to provide great simple designs which will keep you dry. Extremely lightweight, wear this when you brave the rain and sleet. Model statistics The product is a a size M on a model of height 6' and shoulders 18& rdquo Please note that the thread colour in the brand logo may vary from the image shown",structured=['nylon']; detailed_text=['polyester'],polyester,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
24212,Tshirts,Nike Men White Polo T-shirt,"Machine wash cold with like colours using a mild detergent Do not dry clean, iron or bleach Tumble dry low","White polo T-shirt made of 100% polyester, engineered with Dri-Fit technology, has short sleeves, buttoned chest placket, ribbed collar, mesh panels on the sides, armholes and back and appliquéd branding on the left chest",structured=['cotton']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
40101,Tshirts,ADIDAS Men Navy Blue T-shirt,,"Style Note adidas helps you avoid discomfort by keeping you dry and comfortable. This tee offers you a stylised look that will make sure you look great on your day off. Pair it with a pair of jeans and sports shoes on your day off. Product Details Blue T-shirt, has grey sleeves, round neckline, short sleeves with Adidas patented three stripes on the arm and branding on the left chest Material and Care 100% cotton Machine wash warm with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Warm iron do not iron on decorations Size and Fit Regular fit The model (height 6' and shoulders 18"") is wearing a size M",structured=['polyester']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
59687,Briefs,Avirate Black Boyshort Brief,Blended Hand wash,Black boy shorts Elasticated waist band with a bow and gold toned embellishment 100% cotton gussets,"structured=['elastane', 'nylon']; detailed_text=['cotton']",cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
18618,Tshirts,Puma Men Team Essential Moonlight Steelblue Polo Tshirts,,"Composition Grey polo neck T-shirt made of 100% polyester, has short sleeves, ribbed collar, buttoned placket branding on left chest and a vented hem Fit Comfort Wash care Machine was cold Wash separately Do not use softeners, bleach, iron or dry clean Do not allow to lay on itself when wet Line dry German brand puma specialises in minimalism and simplicity. This t-shirt from puma is the kind you can't have enough of. This stylish piece is an off-duty must have, pair it with fitted denims and bright canvas shoes. Model statistics The product is a size M on a model of height 6' and shoulders 18""",structured=['cotton']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
54302,Bra,Garfield Women Pink & Red Bra,90% polyamide 10% elastane Hand wash gently,"Pink and red, underwired bra, soft padded cups with lace trims and print and brand print bow in the middle, plunging neckline, adjustable straps and three row hook closure Owing to the intimate nature of this product it is eligible for self-ship return only (no pick-up facility)","structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
27604,Trousers,Scullers Men  Khaki Trouser,,"Composition Khaki formal trousers, made of polyester and viscose blend, has a flat front with two pockets on the sides, brand name embroidered beside right pocket on the front, one buttoned welt pocket on the back, metal zip and button closure and has extendable hems Fit Regular fit; Regular rise Wash care Machine wash inside-out separately in warm water Do not bleach Tumble dry low Dry inside out in shade Warm iron These formal trousers from scullers will go a long way in making you the most sophisticated-looking man at any gathering. Made from the choicest fabrics, they are perfectly fitted for office wear and any other formal occasion when you want to look your best without any extra effort. Pair them with a crisp formal shirt and leather shoes. Model statistics The product is a size 32 on a model of height 6' and waist 32""","structured=['cotton']; detailed_text=['polyester', 'viscose']",cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
26379,Trousers,Turtle Men Striped Grey Trousers,,"Composition Black and grey trousers made of a polyester/viscose blend, has a flat front, two side pockets, two back pockets with button closures, comfortable waistband with belt loops, and a zipper and button closure on the front Fit Regular Wash care Delicate cold wash Hang to dry in shade Iron with medium heat Do not bleach Take formal dressing to the next level in this pair of polyviscose trousers from turtle. The fabric falls neatly, offering all day comfort. Pair it with a crisp formal shirt, a blazer, stylish cufflinks and leather shoes. Model statistics Product is a size 32 on a model of height 6' waist 32"" and hips 40""","structured=['cotton']; detailed_text=['polyester', 'viscose']",cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
26384,Trousers,Turtle Men Black Trousers,,"Composition Black trousers made of a polyester/viscose blend, has a flat front, two side pockets, two back pockets with button closures, comfortable waistband with belt loops, and a zipper and button closure on the front Fit Classic Wash care Delicate cold wash Hang to dry in shade Iron with medium heat Do not bleach Take formal dressing to the next level in this pair of polyviscose trousers from turtle. The fabric falls neatly, offering all day comfort. Pair it with a crisp formal shirt, a blazer, stylish cufflinks and leather shoes. Model statistics Product is a size 32 on a model of height 6' waist 32"" and hips 40""","structured=['cotton']; detailed_text=['polyester', 'viscose']",cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
26383,Trousers,Turtle Men Check Black Trousers,,"Composition Black check trousers made of a polyester/viscose blend, has a flat front, two side pockets, two back pockets with button closures, comfortable waistband with belt loops, and a zipper and button closure on the front Fit Regular Wash care Delicate cold wash Hang to dry in shade Iron with medium heat Do not bleach Take formal dressing to the next level in this pair of polyviscose trousers from turtle. The fabric falls neatly, offering all day comfort. Pair it with a crisp formal shirt, a blazer, stylish cufflinks and leather shoes. Model statistics Product is a size 32 on a model of height 6' waist 32"" and hips 40""","structured=['cotton']; detailed_text=['polyester', 'viscose']",cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
28689,Kurtas,W Women Black Tunic,,"Composition Black round neck tunic made of 100% viscose, has a ruched shoulder detail and straps at the shoulder to knot Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs a stylish tunic in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this tunic we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['viscose'],viscose,description,exact_single_fibre_percentage,eligible_exact_single_fibre
59083,Bra,Peri Peri Women Black Bra,93% cotton and 7% spandex Hand wash,"Black, underwired brassiere, has seamless cups, bow detail between the cups, adjustable straps and adjustable double hook and eye closure at the back Owing to intimate nature of this product it is eligible for self-ship return only (no pick-up facility)","structured=['elastane', 'nylon']; detailed_text=['cotton', 'elastane']",cotton,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
59686,Briefs,Avirate Purple Boyshort Brief,Blended Hand wash,Purple boy shorts with a pink waistband Elasticated waist band with a bow and gold toned embellishment 100% cotton gussets,"structured=['elastane', 'nylon']; detailed_text=['cotton']",cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
4763,Tshirts,ADIDAS Men's Gym Polo Blue Black T-Shirt,,"Composition Dark blue, light blue and black striped polo neck t-shirt made of 100% polyester, with ribbed blue collar and blue twill tape on the inseam of the collar Fitting Comfort Wash care only hand wash gently Do not machine wash Wash with like colours Wash and iron inside out Do not use fabric softener Use mild detergent only Do not iron on motif/print/trims/logo Lightweight and quick drying, this polo neck tee from adidas gives a great comfortable feel and looks stylish too. Engineered with CLIMALITE technology, this tee keeps you dry and comfortable throughout an active day or hectic training schedules. Team this with jeans or chinos and adidas shoes for a round of golf or for an action filled day in the Sports club. Model's statistics The model wears size M in t-shirts Height-6', Shoulders-18""",structured=['cotton']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
4797,Shorts,ADIDAS Men's Ess Dark Iron Brown Short,,"Composition Iron coloured shorts made of CVC material, welt pockets, drawcord elastic waist, embroidered logo on the left and adidas Essentials 3-Stripes along the length of the legs Fitting Comfort Wash care Wash using water less than 30degree C heat Do not soak Do not tumble dry Do not bleach Dry in shade Flat dry Cool iron Made of durable CVC material, these shorts guarantee high colour-fastness and perfect durability. Ideal for all your fitness, Sports training and competition needs, these adidas shorts are made with a breathable fabric combination that is better than cotton to wick sweat away from your skin and keep you comfortably cool. These adidas shorts have a ventilated design that allow you to focus on performance while you indulge in your favourite sport or fitness activity. While the soft and broad elastic waistband sits snugly, the white strips on the sides allow free and flexible movement. The drawstrings on the inside allow you to create a customised Fit and the deep side pockets can hold your essentials, including an iPod, when you're on the move. Pair it with a ClimaCool t-shirt from Adidas and achieve maximum performance. Model's statistics 1. The model wears trousers, length of 41"" 2. Height-6"", Waist-32""",structured=['polyester']; detailed_text=['elastane'],polyester,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
18273,Kurtas,Aneri Women Niti Blue Kurta,,"Composition Blue printed kurta made of 100% cotton, has a mandarin neck with a slit neckline, pin tucks along the slit neckline and on the chest, three-quarter sleeves with pleated piping on the cuffs and a vented hem Fit Regular Wash care Wash in cold water Dry clean only Classic patterning on contemporary styles by aneri creates this kurta for women. Timelessly chic, this piece will never go out of style. Wear it with tonal leggings and pumps for ethnic glam or with form fitting denims and flats for a casual do. Model statistics The product is a size S on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
27465,Briefs,Jockey Women White Hip Brief,,"Style Note In the past, looking good meant compromising on your comfort, but now, jockey briefs for women aims to change all that. jockey uses a variety of extra comfy and stretchy fabrics to create the most fashionable women's underwear styles. You can be sure that when you wear panties from Jockey, you're choosing all-day comfort. Now, looking good can be comfortable too! Product Details Hip brief that is silky smooth with unique leg treatment Falls just below the natural waistline with no panty line promise Fashionable ultra soft elastic that leaves no marks on your skin Material and Care Elastane stretch fabric Machine wash delicate at 40 degrees with like colours Do not bleach, iron or dry clean Flat dry in shade",structured=['cotton']; detailed_text=['elastane'],cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
59688,Briefs,Avirate Magenta Boyshort Brief,Blended Hand wash,Pink boy shorts with a beige waistband Elasticated waist band with a bow and gold toned embellishment 100% cotton gussets,"structured=['elastane', 'nylon']; detailed_text=['cotton']",cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
